ADEL	ADLR	0
ADEL	AFDL	0
ADEL	AFDR	0
ADEL	AIAL	0
ADEL	AIAR	0
ADEL	AIBL	0
ADEL	AIBR	0
ADEL	AIML	0
ADEL	AIMR	0
ADEL	AINL	0
ADEL	AINR	0
ADEL	AIYL	0
ADEL	AIYR	0
ADEL	AIZL	0
ADEL	AIZR	0
ADEL	ALA	0
ADEL	AQR	0
ADEL	AS1	0
ADEL	ASEL	0
ADEL	ASER	0
ADEL	ASGL	0
ADEL	ASGR	0
ADEL	ASHL	0
ADEL	ASHR	0
ADEL	ASIL	0
ADEL	ASIR	0
ADEL	ASJL	0
ADEL	ASJR	0
ADEL	ASKL	0
ADEL	ASKR	0
ADEL	AUAL	0
ADEL	AUAR	0
ADEL	AVAL	0
ADEL	AVAR	0
ADEL	AVBL	0
ADEL	AVBR	0
ADEL	AVDL	0
ADEL	AVDR	0
ADEL	AVEL	0
ADEL	AVER	0
ADEL	AVFL	0
ADEL	AVFR	0
ADEL	AVG	0
ADEL	AVHL	0
ADEL	AVHR	0
ADEL	AVJL	0
ADEL	AVJR	0
ADEL	AVKL	0
ADEL	AVKR	0
ADEL	AVL	0
ADEL	AWAL	0
ADEL	AWAR	0
ADEL	AWBL	0
ADEL	AWBR	0
ADEL	AWCL	0
ADEL	AWCR	0
ADEL	BAGL	0
ADEL	BAGR	0
ADEL	CEPDL	0
ADEL	CEPDR	0
ADEL	CEPVL	0
ADEL	CEPVR	0
ADEL	DA1	0
ADEL	DB1	0
ADEL	DB2	0
ADEL	DD1	0
ADEL	FLPL	63
ADEL	FLPR	0
ADEL	I1L	0
ADEL	I1R	0
ADEL	I2L	0
ADEL	I2R	0
ADEL	I3	0
ADEL	I4	0
ADEL	I5	0
ADEL	I6	0
ADEL	IL1DL	0
ADEL	IL1DR	0
ADEL	IL1L	0
ADEL	IL1R	0
ADEL	IL1VL	0
ADEL	IL1VR	0
ADEL	IL2DL	0
ADEL	IL2DR	0
ADEL	IL2L	0
ADEL	IL2R	0
ADEL	IL2VL	0
ADEL	IL2VR	0
ADEL	M1	20
ADEL	M2L	0
ADEL	M2R	0
ADEL	M3L	0
ADEL	M3R	0
ADEL	M4	0
ADEL	M5	0
ADEL	MCL	0
ADEL	MCR	0
ADEL	MI	0
ADEL	NSML	0
ADEL	NSMR	0
ADEL	OLLL	0
ADEL	OLLR	0
ADEL	OLQDL	0
ADEL	OLQDR	0
ADEL	OLQVL	0
ADEL	OLQVR	0
ADEL	RIAL	0
ADEL	RIAR	0
ADEL	RIBL	0
ADEL	RIBR	0
ADEL	RICL	0
ADEL	RICR	0
ADEL	RID	0
ADEL	RIFL	0
ADEL	RIFR	0
ADEL	RIGL	0
ADEL	RIGR	0
ADEL	RIH	0
ADEL	RIML	0
ADEL	RIMR	0
ADEL	RIPL	0
ADEL	RIPR	0
ADEL	RIR	0
ADEL	RIS	0
ADEL	RIVL	0
ADEL	RIVR	0
ADEL	RMDDL	0
ADEL	RMDDR	0
ADEL	RMDL	0
ADEL	RMDR	0
ADEL	RMDVL	0
ADEL	RMDVR	0
ADEL	RMED	0
ADEL	RMEL	0
ADEL	RMER	0
ADEL	RMEV	0
ADEL	RMFL	0
ADEL	RMFR	0
ADEL	RMGL	0
ADEL	RMGR	0
ADEL	RMHL	0
ADEL	SAADL	0
ADEL	SAADR	0
ADEL	SAAVL	0
ADEL	SAAVR	0
ADEL	SABD	0
ADEL	SABVL	0
ADEL	SABVR	0
ADEL	SIADL	0
ADEL	SIADR	0
ADEL	SIAVL	0
ADEL	SIAVR	0
ADEL	SIBDL	0
ADEL	SIBDR	0
ADEL	SIBVL	0
ADEL	SIBVR	0
ADEL	SMBDL	0
ADEL	SMBDR	0
ADEL	SMBVL	0
ADEL	SMBVR	0
ADEL	SMDDL	0
ADEL	SMDDR	0
ADEL	SMDVL	0
ADEL	SMDVR	0
ADEL	URADL	0
ADEL	URADR	0
ADEL	URAVL	0
ADEL	URAVR	0
ADEL	URBL	0
ADEL	URBR	0
ADEL	URXL	0
ADEL	URXR	0
ADEL	URYDL	0
ADEL	URYDR	0
ADEL	URYVL	0
ADEL	URYVR	0
ADEL	VA1	0
ADEL	VB1	0
ADEL	VB2	0
ADEL	VD1	0
ADEL	VD2	0
ADER	ADAL	0
ADER	ADAR	0
ADER	ADEL	49
ADER	ADER	0
ADER	ADFL	0
ADER	ADFR	0
ADER	ADLL	0
ADER	ADLR	0
ADER	AFDL	0
ADER	AFDR	0
ADER	AIAL	0
ADER	AIAR	0
ADER	AIBL	0
ADER	AIBR	0
ADER	AIML	0
ADER	AIMR	0
ADER	AINL	0
ADER	AINR	0
ADER	AIYL	0
ADER	AIYR	0
ADER	AIZL	0
ADER	AIZR	0
ADER	ALA	0
ADER	AQR	0
ADER	AS1	0
ADER	ASEL	0
ADER	ASER	0
ADER	ASGL	0
ADER	ASGR	0
ADER	ASHL	0
ADER	ASHR	0
ADER	ASIL	0
ADER	ASIR	0
ADER	ASJL	0
ADER	ASJR	0
ADER	ASKL	0
ADER	ASKR	0
ADER	AUAL	0
ADER	AUAR	0
ADER	AVAL	0
ADER	AVAR	0
ADER	AVBL	0
ADER	AVBR	0
ADER	AVDL	0
ADER	AVDR	0
ADER	AVEL	0
ADER	AVER	0
ADER	AVFL	0
ADER	AVFR	0
ADER	AVG	0
ADER	AVHL	0
ADER	AVHR	0
ADER	AVJL	0
ADER	AVJR	0
ADER	AVKL	0
ADER	AVKR	0
ADER	AVL	0
ADER	AWAL	0
ADER	AWAR	0
ADER	AWBL	0
ADER	AWBR	0
ADER	AWCL	0
ADER	AWCR	0
ADER	BAGL	0
ADER	BAGR	0
ADER	CEPDL	0
ADER	CEPDR	0
ADER	CEPVL	0
ADER	CEPVR	0
ADER	DA1	0
ADER	DB1	0
ADER	DB2	0
ADER	DD1	0
ADER	FLPL	0
ADER	FLPR	0
ADER	I1L	0
ADER	I1R	0
ADER	I2L	0
ADER	I2R	0
ADER	I3	0
ADER	I4	0
ADER	I5	0
ADER	I6	0
ADER	IL1DL	0
ADER	IL1DR	0
ADER	IL1L	0
ADER	IL1R	0
ADER	IL1VL	0
ADER	IL1VR	0
ADER	IL2DL	0
ADER	IL2DR	0
ADER	IL2L	0
ADER	IL2R	0
ADER	IL2VL	0
ADER	IL2VR	0
ADER	M1	0
ADER	M2L	0
ADER	M2R	0
ADER	M3L	0
ADER	M3R	0
ADER	M4	0
ADER	M5	0
ADER	MCL	0
ADER	MCR	0
ADER	MI	0
ADER	NSML	0
ADER	NSMR	0
ADER	OLLL	0
ADER	OLLR	0
ADER	OLQDL	0
ADER	OLQDR	0
ADER	OLQVL	0
ADER	OLQVR	0
ADER	RIAL	0
ADER	RIAR	0
ADER	RIBL	0
ADER	RIBR	0
ADER	RICL	0
ADER	RICR	0
ADER	RID	0
ADER	RIFL	0
ADER	RIFR	0
ADER	RIGL	0
ADER	RIGR	0
ADER	RIH	0
ADER	RIML	0
ADER	RIMR	0
ADER	RIPL	0
ADER	RIPR	0
ADER	RIR	0
ADER	RIS	0
ADER	RIVL	0
ADER	RIVR	0
ADER	RMDDL	0
ADER	RMDDR	0
ADER	RMDL	0
ADER	RMDR	0
ADER	RMDVL	0
ADER	RMDVR	0
ADER	RMED	0
ADER	RMEL	0
ADER	RMER	0
ADER	RMEV	0
ADER	RMFL	0
ADER	RMFR	10
ADER	RMGL	0
ADER	RMGR	0
ADER	RMHL	0
ADER	SAADL	0
ADER	SAADR	0
ADER	SAAVL	0
ADER	SAAVR	0
ADER	SABD	0
ADER	SABVL	0
ADER	SABVR	0
ADER	SIADL	0
ADER	SIADR	0
ADER	SIAVL	0
ADER	SIAVR	0
ADER	SIBDL	0
ADER	SIBDR	0
ADER	SIBVL	0
ADER	SIBVR	0
ADER	SMBDL	0
ADER	SMBDR	0
ADER	SMBVL	0
ADER	SMBVR	0
ADER	SMDDL	0
ADER	SMDDR	0
ADER	SMDVL	0
ADER	SMDVR	0
ADER	URADL	0
ADER	URADR	0
ADER	URAVL	0
ADER	URAVR	0
ADER	URBL	0
ADER	URBR	0
ADER	URXL	0
ADER	URXR	0
ADER	URYDL	0
ADER	URYDR	0
ADER	URYVL	0
ADER	URYVR	0
ADER	VA1	0
ADER	VB1	0
ADER	VB2	0
ADER	VD1	0
ADER	VD2	0
ADFL	ADAL	0
ADFL	ADAR	0
ADFL	ADEL	0
ADFL	ADER	0
ADFL	ADFL	0
ADFL	ADFR	0
ADFL	ADLL	0
ADFL	ADLR	0
ADFL	AFDL	0
ADFL	AFDR	0
ADFL	AIAL	0
ADFL	AIAR	0
ADFL	AIBL	0
ADFL	AIBR	0
ADFL	AIML	0
ADFL	AIMR	0
ADFL	AINL	0
ADFL	AINR	0
ADFL	AIYL	0
ADFL	AIYR	-13
ADFL	AIZL	0
ADFL	AIZR	0
ADFL	ALA	0
ADFL	AQR	0
ADFL	AS1	0
ADFL	ASEL	0
ADFL	ASER	0
ADFL	ASGL	3
ADFL	ASGR	0
ADFL	ASHL	0
ADFL	ASHR	0
ADFL	ASIL	0
ADFL	ASIR	0
ADFL	ASJL	0
ADFL	ASJR	0
ADFL	ASKL	14
ADFL	ASKR	0
ADFL	AUAL	0
ADFL	AUAR	0
ADFL	AVAL	0
ADFL	AVAR	0
ADFL	AVBL	0
ADFL	AVBR	0
ADFL	AVDL	0
ADFL	AVDR	0
ADFL	AVEL	0
ADFL	AVER	11
ADFL	AVFL	0
ADFL	AVFR	0
ADFL	AVG	0
ADFL	AVHL	0
ADFL	AVHR	0
ADFL	AVJL	0
ADFL	AVJR	-11
ADFL	AVKL	0
ADFL	AVKR	0
ADFL	AVL	0
ADFL	AWAL	0
ADFL	AWAR	0
ADFL	AWBL	0
ADFL	AWBR	0
ADFL	AWCL	0
ADFL	AWCR	0
ADFL	BAGL	0
ADFL	BAGR	5
ADFL	CEPDL	0
ADFL	CEPDR	0
ADFL	CEPVL	0
ADFL	CEPVR	0
ADFL	DA1	0
ADFL	DB1	0
ADFL	DB2	0
ADFL	DD1	0
ADFL	FLPL	0
ADFL	FLPR	0
ADFL	I1L	0
ADFL	I1R	0
ADFL	I2L	0
ADFL	I2R	0
ADFL	I3	0
ADFL	I4	0
ADFL	I5	0
ADFL	I6	0
ADFL	IL1DL	0
ADFL	IL1DR	0
ADFL	IL1L	0
ADFL	IL1R	0
ADFL	IL1VL	0
ADFL	IL1VR	0
ADFL	IL2DL	0
ADFL	IL2DR	0
ADFL	IL2L	0
ADFL	IL2R	0
ADFL	IL2VL	0
ADFL	IL2VR	0
ADFL	M1	0
ADFL	M2L	0
ADFL	M2R	0
ADFL	M3L	0
ADFL	M3R	0
ADFL	M4	0
ADFL	M5	0
ADFL	MCL	0
ADFL	MCR	0
ADFL	MI	0
ADFL	NSML	0
ADFL	NSMR	0
ADFL	OLLL	0
ADFL	OLLR	0
ADFL	OLQDL	0
ADFL	OLQDR	0
ADFL	OLQVL	0
ADFL	OLQVR	0
ADFL	RIAL	0
ADFL	RIAR	0
ADFL	RIBL	0
ADFL	RIBR	0
ADFL	RICL	0
ADFL	RICR	0
ADFL	RID	0
ADFL	RIFL	0
ADFL	RIFR	0
ADFL	RIGL	0
ADFL	RIGR	0
ADFL	RIH	0
ADFL	RIML	0
ADFL	RIMR	0
ADFL	RIPL	0
ADFL	RIPR	0
ADFL	RIR	0
ADFL	RIS	0
ADFL	RIVL	0
ADFL	RIVR	0
ADFL	RMDDL	0
ADFL	RMDDR	0
ADFL	RMDL	0
ADFL	RMDR	0
ADFL	RMDVL	29
ADFL	RMDVR	0
ADFL	RMED	0
ADFL	RMEL	0
ADFL	RMER	0
ADFL	RMEV	0
ADFL	RMFL	0
ADFL	RMFR	0
ADFL	RMGL	0
ADFL	RMGR	0
ADFL	RMHL	0
ADFL	SAADL	0
ADFL	SAADR	0
ADFL	SAAVL	36
ADFL	SAAVR	0
ADFL	SABD	0
ADFL	SABVL	0
ADFL	SABVR	0
ADFL	SIADL	0
ADFL	SIADR	0
ADFL	SIAVL	0
ADFL	SIAVR	0
ADFL	SIBDL	0
ADFL	SIBDR	0
ADFL	SIBVL	0
ADFL	SIBVR	0
ADFL	SMBDL	0
ADFL	SMBDR	0
ADFL	SMBVL	0
ADFL	SMBVR	0
ADFL	SMDDL	0
ADFL	SMDDR	0
ADFL	SMDVL	0
ADFL	SMDVR	0
ADFL	URADL	0
ADFL	URADR	0
ADFL	URAVL	0
ADFL	URAVR	0
ADFL	URBL	0
ADFL	URBR	0
ADFL	URXL	0
ADFL	URXR	0
ADFL	URYDL	0
ADFL	URYDR	0
ADFL	URYVL	0
ADFL	URYVR	0
ADFL	VA1	0
ADFL	VB1	0
ADFL	VB2	0
ADFL	VD1	0
ADFL	VD2	0
ADFR	ADAL	0
ADFR	ADAR	0
ADFR	ADEL	0
ADFR	ADER	0
ADFR	ADFL	0
ADFR	ADFR	0
ADFR	ADLL	0
ADFR	ADLR	0
ADFR	AFDL	0
ADFR	AFDR	0
ADFR	AIAL	0
ADFR	AIAR	0
ADFR	AIBL	0
ADFR	AIBR	0
ADFR	AIML	0
ADFR	AIMR	0
ADFR	AINL	0
ADFR	AINR	0
ADFR	AIYL	0
ADFR	AIYR	0
ADFR	AIZL	0
ADFR	AIZR	0
ADFR	ALA	0
ADFR	AQR	0
ADFR	AS1	0
ADFR	ASEL	0
ADFR	ASER	0
ADFR	ASGL	0
ADFR	ASGR	0
ADFR	ASHL	0
ADFR	ASHR	0
ADFR	ASIL	0
ADFR	ASIR	0
ADFR	ASJL	0
ADFR	ASJR	0
ADFR	ASKL	0
ADFR	ASKR	0
ADFR	AUAL	0
ADFR	AUAR	0
ADFR	AVAL	0
ADFR	AVAR	0
ADFR	AVBL	0
ADFR	AVBR	0
ADFR	AVDL	0
ADFR	AVDR	0
ADFR	AVEL	0
ADFR	AVER	0
ADFR	AVFL	0
ADFR	AVFR	0
ADFR	AVG	0
ADFR	AVHL	0
ADFR	AVHR	0
ADFR	AVJL	0
ADFR	AVJR	0
ADFR	AVKL	0
ADFR	AVKR	0
ADFR	AVL	0
ADFR	AWAL	0
ADFR	AWAR	0
ADFR	AWBL	0
ADFR	AWBR	0
ADFR	AWCL	0
ADFR	AWCR	0
ADFR	BAGL	0
ADFR	BAGR	0
ADFR	CEPDL	0
ADFR	CEPDR	0
ADFR	CEPVL	0
ADFR	CEPVR	0
ADFR	DA1	0
ADFR	DB1	0
ADFR	DB2	0
ADFR	DD1	0
ADFR	FLPL	0
ADFR	FLPR	0
ADFR	I1L	0
ADFR	I1R	0
ADFR	I2L	0
ADFR	I2R	0
ADFR	I3	0
ADFR	I4	0
ADFR	I5	0
ADFR	I6	0
ADFR	IL1DL	0
ADFR	IL1DR	0
ADFR	IL1L	0
ADFR	IL1R	0
ADFR	IL1VL	0
ADFR	IL1VR	0
ADFR	IL2DL	0
ADFR	IL2DR	0
ADFR	IL2L	0
ADFR	IL2R	0
ADFR	IL2VL	0
ADFR	IL2VR	0
ADFR	M1	0
ADFR	M2L	0
ADFR	M2R	0
ADFR	M3L	0
ADFR	M3R	0
ADFR	M4	0
ADFR	M5	0
ADFR	MCL	0
ADFR	MCR	0
ADFR	MI	0
ADFR	NSML	0
ADFR	NSMR	0
ADFR	OLLL	0
ADFR	OLLR	0
ADFR	OLQDL	0
ADFR	OLQDR	0
ADFR	OLQVL	0
ADFR	OLQVR	0
ADFR	RIAL	0
ADFR	RIAR	0
ADFR	RIBL	0
ADFR	RIBR	0
ADFR	RICL	0
ADFR	RICR	0
ADFR	RID	0
ADFR	RIFL	0
ADFR	RIFR	0
ADFR	RIGL	0
ADFR	RIGR	0
ADFR	RIH	0
ADFR	RIML	0
ADFR	RIMR	0
ADFR	RIPL	0
ADFR	RIPR	0
ADFR	RIR	0
ADFR	RIS	0
ADFR	RIVL	0
ADFR	RIVR	0
ADFR	RMDDL	0
ADFR	RMDDR	0
ADFR	RMDL	0
ADFR	RMDR	0
ADFR	RMDVL	0
ADFR	RMDVR	0
ADFR	RMED	0
ADFR	RMEL	0
ADFR	RMER	0
ADFR	RMEV	0
ADFR	RMFL	0
ADFR	RMFR	0
ADFR	RMGL	0
ADFR	RMGR	0
ADFR	RMHL	0
ADFR	SAADL	0
ADFR	SAADR	0
ADFR	SAAVL	0
ADFR	SAAVR	0
ADFR	SABD	0
ADFR	SABVL	0
ADFR	SABVR	0
ADFR	SIADL	0
ADFR	SIADR	0
ADFR	SIAVL	0
ADFR	SIAVR	0
ADFR	SIBDL	0
ADFR	SIBDR	0
ADFR	SIBVL	0
ADFR	SIBVR	0
ADFR	SMBDL	0
ADFR	SMBDR	0
ADFR	SMBVL	0
ADFR	SMBVR	0
ADFR	SMDDL	0
ADFR	SMDDR	0
ADFR	SMDVL	0
ADFR	SMDVR	0
ADFR	URADL	0
ADFR	URADR	0
ADFR	URAVL	0
ADFR	URAVR	0
ADFR	URBL	0
ADFR	URBR	0
ADFR	URXL	0
ADFR	URXR	0
ADFR	URYDL	0
ADFR	URYDR	0
ADFR	URYVL	0
ADFR	URYVR	0
ADFR	VA1	0
ADFR	VB1	0
ADFR	VB2	0
ADFR	VD1	0
ADFR	VD2	0
ADLL	ADAL	0
ADLL	ADAR	0
ADLL	ADEL	0
ADLL	ADER	0
ADLL	ADFL	0
ADLL	ADFR	0
ADLL	ADLL	0
ADLL	ADLR	0
ADLL	AFDL	0
ADLL	AFDR	0
ADLL	AIAL	0
ADLL	AIAR	0
ADLL	AIBL	0
ADLL	AIBR	0
ADLL	AIML	0
ADLL	AIMR	0
ADLL	AINL	0
ADLL	AINR	0
ADLL	AIYL	0
ADLL	AIYR	0
ADLL	AIZL	0
ADLL	AIZR	0
ADLL	ALA	0
ADLL	AQR	0
ADLL	AS1	0
ADLL	ASEL	0
ADLL	ASER	0
ADLL	ASGL	0
ADLL	ASGR	0
ADLL	ASHL	0
ADLL	ASHR	0
ADLL	ASIL	0
ADLL	ASIR	24
ADLL	ASJL	0
ADLL	ASJR	0
ADLL	ASKL	0
ADLL	ASKR	44
ADLL	AUAL	0
ADLL	AUAR	0
ADLL	AVAL	0
ADLL	AVAR	0
ADLL	AVBL	0
ADLL	AVBR	0
ADLL	AVDL	0
ADLL	AVDR	0
ADLL	AVEL	0
ADLL	AVER	0
ADLL	AVFL	0
ADLL	AVFR	0
ADLL	AVG	0
ADLL	AVHL	24
ADLL	AVHR	0
ADLL	AVJL	0
ADLL	AVJR	0
ADLL	AVKL	0
ADLL	AVKR	0
ADLL	AVL	0
ADLL	AWAL	0
ADLL	AWAR	0
ADLL	AWBL	0
ADLL	AWBR	12
ADLL	AWCL	0
ADLL	AWCR	0
ADLL	BAGL	0
ADLL	BAGR	0
ADLL	CEPDL	0
ADLL	CEPDR	0
ADLL	CEPVL	0
